id,nom,posteOuvert,typePoste,lon,lat,alt,postePublic,departement
52123001,CHEVILLON AGGLOMERATION,False,4,5.13,48.528333,187,True,52
52123002,CHEVILLON,False,4,5.108333,48.525,172,True,52
52123003,CHEVILLON_SAPC,True,2,5.113833,48.522833,170,True,52
52128001,CIREY-LES-M,False,4,5.285,48.198333,345,True,52
52131002,CIRFONTAINES_SAPC,True,2,5.394667,48.456167,379,True,52
52132001,CLEFMONT AGGLOMERATION,False,4,5.511667,48.095,465,True,52
52133001,CLINCHAMP BOURG,False,4,5.458333,48.193333,387,True,52
52140001,COLOMBEY-LES-DEUX-EGLISES-AGG,False,4,4.885,48.221667,360,True,52
52140002,COLOMBEY-LES-DEUX-EGLISES,False,4,4.948333,48.275,266,True,52
52145001,COUBLANC,True,2,5.460167,47.692,258,True,52
52162001,DAMMARTIN/MEUSE,False,4,5.603333,47.993333,384,True,52
52177001,DOULAINCOURT,False,4,5.209833,48.320833,220,True,52
52180002,DROYES,False,4,4.700167,48.5065,124,True,52
52182001,ECLARON-BRAUCOURT-STE-LIVIERE,False,4,4.865,48.59,139,True,52
52182002,ECLARON-BRAUCOURT-STE-LIVIERE,False,4,4.865,48.59,139,True,52
52197001,FAYL-LA-FORET,False,4,5.6,47.785,345,True,52
52197003,FAYL-BILLOT_SAPC,True,2,5.615333,47.784333,347,True,52
52197005,FAYL-LA-FORET,False,4,5.601667,47.783333,328,True,52
52199001,FERRIERE-ET-LAF,False,4,5.071667,48.408333,335,True,52
52201001,FLAMMERECOURT,False,4,5.0435,48.361833,260,True,52
52208001,FRESNES-SUR-APANCE,False,4,5.836667,47.941667,252,True,52
52225001,GONCOURT-SPC,True,5,5.6125,48.238333,321,True,52
52239001,HEUILLEY-COTTON AGGLOMERATION,False,4,5.366667,47.773333,336,True,52
52248001,IS-EN-BASSIGNY,False,4,5.45,48.036667,391,True,52
52248002,IS-EN-BASSIGNY,True,1,5.455333,48.022167,403,True,52
52250001,JOINVILLE AGGLOMERATION,False,4,5.138333,48.44,195,True,52
52250002,JOINVILLE COLLEGE,False,4,5.136667,48.441667,195,True,52
52253001,JUZENNECOURT,False,2,4.979667,48.181,303,True,52
52254001,LACHAPELLE,False,4,4.968333,48.201667,310,True,52
52257001,LAFERTE-SUR-AMANCE,False,4,5.696667,47.833333,313,True,52
52257002,LAFERTE-SUR-AMANCE BOURG,False,4,5.696667,47.833333,236,True,52
52258001,LAFERTE-SUR-AUBE AGGLOMERATION,False,4,4.781667,48.095,245,True,52
52269001,LANGRES,True,0,5.3375,47.843667,466,True,52
52269002,LANGRES VALLEE - GARE,False,4,5.335,47.863333,344,True,52
52269003,LANGRES PLATEAU,False,4,5.335,47.863333,466,True,52
52269004,LANGRES COLLEGE,False,4,5.335,47.863333,469,True,52
52274001,LATRECEY-ORMOY,False,4,4.861667,47.983333,263,True,52
52282001,LEFFONDS,False,4,5.163833,47.969,380,True,52
52286001,LEURVILLE BOURG,False,4,5.383333,48.326667,395,True,52
52287001,LEVECOURT,False,4,5.538833,48.147333,325,True,52
52294001,LOUVEMONT - MAN,True,2,4.909833,48.560333,146,True,52
52298001,MAATZ,False,4,5.45,47.703333,269,True,52
52306001,MANOIS BOURG,False,4,5.361667,48.275,266,True,52
52331001,MONTIER-EN-DER BOURG,False,4,4.77,48.476667,131,True,52
52332001,VAL-DE-MEUSE,True,2,5.586833,48.0215,380,True,52
52346001,MUSSEY-SUR-M,False,4,5.161667,48.376667,199,True,52
52348003,NEUILLY-L'EVEQUE_SAPC,True,2,5.435833,47.918,353,True,52
52373001,OZIERES,False,4,5.471667,48.175,411,True,52
52384001,PERROGNEY,False,4,5.198333,47.813333,470,True,52
52385001,PERRUSSE BOURG,False,4,5.483333,48.096667,442,True,52
52398001,POISSONS BOURG,False,4,5.218333,48.421667,227,True,52
52405001,PRAUTHOY,False,4,5.295167,47.6815,293,True,52
52422001,RICHEBOURG AGGLOMERATION,False,4,5.06,48.02,350,True,52
52422002,RICHEBOURG,False,4,5.06,48.023333,342,True,52
52427001,ROBERT-MAGNY,False,4,4.848333,48.461667,154,True,52
52428001,ROCHEFORT,False,4,5.204667,48.220667,353,True,52
52431001,ROCHETAILLEE AGGLOMERATION,False,4,5.115,47.863333,355,True,52
52443001,SAILLY,True,2,5.272833,48.433833,270,True,52
52444001,SAINT-BLIN-SEMILLY ECOLE,False,4,5.411667,48.268333,416,True,52
52444002,ST-BLIN,False,4,5.465,48.26,358,True,52
52447001,ST-CIERGUES,True,2,5.2615,47.882333,359,True,52
52448001,ST-DIZIER,True,0,4.903667,48.631333,139,True,52
52448002,SAINT-DIZIER BOURG,False,4,4.95,48.638333,137,True,52
52448003,SAINT-DIZIER,False,4,4.95,48.638333,138,True,52
52448004,SAINT-DIZIER,False,4,4.95,48.638333,150,True,52
52450001,ST-LOUP-SUR-A,False,4,5.093333,47.895,317,True,52
52450002,SAINT-LOUP-SUR-AUJON_SAPC,True,2,5.092167,47.895,310,True,52
52455001,SAINT-THIEBAULT AGGLOMERATION,False,4,5.576667,48.201667,323,True,52
52456001,SAINT-URBAIN,False,4,5.1785,48.398,220,True,52
52469001,CHAUMONT-SEMOUTIERS,True,1,5.046,48.092167,294,True,52
52497001,TROISFONTAINES-LA-VILLE,False,4,5.02,48.54,232,True,52
52504001,TERRE-NATALE,False,4,5.620667,47.900167,370,True,52
52509001,VAUX-SOUS-AUBIGNY,False,4,5.29,47.656667,275,True,52
52524001,VIGNORY AGGLOMERATION,False,4,5.103333,48.276667,250,True,52
52529001,VILLEGUSIEN,True,2,5.313833,47.7385,296,True,52
52535001,VILLIERS-LE-SEC,False,4,5.064833,48.106333,287,True,52
52538001,VILLIERS-SUR-S,False,4,5.1935,47.982,335,True,52
52542001,VIVEY AGGLOMERATION,False,4,5.068333,47.735,411,True,52
52542002,VIVEY,False,4,5.066667,47.733333,410,True,52
52550001,WASSY,False,4,4.95,48.503333,176,True,52
53002001,ALEXAIN,False,4,-0.716667,48.216667,75,True,53
53003001,AMBRIERES-LES-V,False,4,-0.628167,48.4245,128,True,53
53003002,AMBRIERES-LES-V,False,4,-0.63,48.401667,120,True,53
53005001,ANDOUILLE,False,4,-0.788333,48.235,67,True,53
53005002,ANDOUILLE,False,4,-0.783333,48.176667,90,True,53
53007001,ARGENTRE,False,4,-0.652,48.094667,107,True,53
53016001,BAIS,False,4,-0.368,48.250667,180,True,53
53016002,BAIS AGGLO,False,4,-0.361667,48.251667,187,True,53
53017001,BALLEE PASTOURI,False,4,-0.418333,47.933333,45,True,53
53018002,BALLOTS,False,4,-1.035167,47.898833,60,True,53
53022001,LA BAZOUGE,False,4,-0.538333,48.031667,95,True,53
53025001,BAZOUGERS,False,4,-0.626833,48.030833,75,True,53
53029001,BIERNE NOUVEAU,False,4,-0.533333,47.816667,90,True,53
53029002,BIERNE AGGLO,False,4,-0.54,47.81,90,True,53
53036001,BOUERE LA CARIE,False,4,-0.528333,47.896667,97,True,53
53042001,BRECE,False,4,-0.788,48.3965,166,True,53
53048001,CHAILLAND,False,4,-0.905333,48.247667,110,True,53
53048002,CHAILLAND AGGLO,False,4,-0.871667,48.225,86,True,53
53062001,CHATOGONT AGGLO,False,4,-0.706667,47.83,41,True,53
53062002,CHATOGON BAZOU,False,4,-0.718333,47.836667,66,True,53
53067001,CHEMERE-LE-ROI BOURG,False,4,-0.436667,47.978333,84,True,53
53077001,COSSE-LE-VIVIEN,True,2,-0.927,47.964333,95,True,53
53078001,COUDRAY,True,2,-0.645333,47.788167,55,True,53
53080001,COUPTRAIN AGGLO,False,4,-0.295,48.483333,188,True,53
53083001,COURCITE_SAPC,True,2,-0.222333,48.318667,172,True,53
53084001,CRAON,False,4,-0.938333,47.851,50,True,53
53086001,CROIXILLE BROCH,False,4,-1.063333,48.216667,135,True,53
53086002,LA CROIXILLE,False,4,-1.059167,48.203833,171,True,53
53086003,LA CROIXILLE-SPC,False,5,-1.058333,48.186667,171,True,53
53094001,LAVAL-ENTRAMMES,False,0,-0.739333,48.032333,99,True,53
53096001,ERNEE_,False,4,-0.939167,48.311667,120,True,53
53096002,ERNEE ECOLE PRI,False,4,-0.935,48.296667,133,True,53
53096003,ERNEE AGGLO,False,4,-0.935,48.296667,133,True,53
53096004,ERNEE,True,1,-0.9625,48.295667,168,True,53
53097001,EVRON,True,2,-0.388,48.168,107,True,53
53104001,GENNES/GLAIZE,False,4,-0.608333,47.855,68,True,53
53105001,GESNES,False,4,-0.5785,48.155667,85,True,53
53107001,GORRON DDE,False,4,-0.813333,48.411667,160,True,53
53107002,GORRON AGGLO,False,4,-0.813333,48.411667,160,True,53
53108001,LA GRAVELLE,False,4,-1.025,48.081667,180,True,53
53110001,GREZ EN BOURG,False,4,-0.523333,47.873333,104,True,53
53110002,GREZ-EN-BOUERE,True,1,-0.542333,47.891,93,True,53
53116001,LE HORPS AGGLO,False,4,-0.46,48.398333,278,True,53
53116002,LE-HORPS,False,4,-0.460167,48.389,227,True,53
53116003,LE HORPS,True,1,-0.440833,48.405667,268,True,53
53122001,JUBLAIN ST ANNE,False,4,-0.5,48.216667,120,True,53
53123001,JUVIGNE,False,4,-1.038333,48.226,156,True,53
53125001,LANDIVY AGGLO,False,4,-1.035,48.481667,194,True,53
53127003,LASSAY AGGLO,False,4,-0.496667,48.438333,190,True,53
53127004,LASSAY-LES-CHAT,False,4,-0.486667,48.4415,222,True,53
53129001,LAUNAY-VILLIERS,False,4,-1.028833,48.127,153,True,53
53130001,LAVAL La Perrin,False,4,-0.766667,48.063333,70,True,53
53130002,LAVAL LYC. AGR,False,4,-0.75,48.05,123,True,53
53130003,LAVAL VILLE,False,4,-0.773333,48.071667,60,True,53
53130004,LAVAL EN,False,4,-0.773333,48.071667,60,True,53
53130006,LAVAL ECOLE NORMALE,False,4,-0.771667,48.071667,75,True,53
53130007,LAVAL PONTS-ET-CHAUSSEES,False,4,-0.771667,48.071667,49,True,53
53130008,LAVAL-ETRONNIER,True,0,-0.7465,48.030667,100,True,53
53132001,LEVARE EC.,False,4,-0.911667,48.42,231,True,53
53137001,LOIRON AGGLO,False,4,-0.935,48.058333,133,True,53
53144001,MARCILLE-LA-VIL,False,4,-0.4715,48.352667,260,True,53
53147001,MAYENNE,True,2,-0.640167,48.311167,138,True,53
53147006,MAYENNE COLLEGE,False,4,-0.615,48.301667,94,True,53
53150001,MENIL L'ECLUSE,False,4,-0.67,47.778333,27,True,53
53152001,MESLAY-DU-MAINE,False,4,-0.553333,47.943,86,True,53
53152002,MESLAY AGGLO,False,4,-0.551667,47.951667,92,True,53
53154001,MONTAUDIN,False,4,-0.988333,48.386667,180,True,53
53156001,MONTFLOURS AGGL,False,4,-0.733333,48.17,99,True,53
53159001,MONTOURTIER,False,4,-0.539333,48.208667,104,True,53
53159002,MONTOURTIER_SAPC,True,2,-0.538667,48.209833,107,True,53
53161001,MONTSURS AGGLO,False,4,-0.553333,48.135,73,True,53
53182001,PORT BRILLET,False,4,-0.971667,48.113333,112,True,53
53185001,PRE-EN-PAIL_SAPC,True,2,-0.183167,48.452,277,True,53
53185002,PRE SOUPRAT,False,4,-0.155,48.456667,397,True,53
53185003,PRE-EN-PAIL,False,4,-0.166667,48.446667,347,True,53
53188001,RENAZE GARE,False,4,-1.055,47.796667,79,True,53
53188002,RENAZE,False,4,-1.063167,47.794333,83,True,53
53194001,RUILLE LE GRAVE,False,4,-0.916667,48.15,110,True,53
53195001,SACE,False,4,-0.702833,48.168333,113,True,53
53197001,ST-AIGNAN AGGLO,False,4,-1.136667,47.841667,75,True,53
53210001,ST-DENIS AGGLO,False,4,-0.441667,47.791667,55,True,53
53220001,ST-GEORGES-LE-FLECHARD,False,4,-0.538667,48.035333,90,True,53
53228001,ST-JEAN-SUR-ERV,False,4,-0.386667,48.024,68,True,53
53233001,ST-LOUP-DU-DORAT,False,4,-0.415,47.877833,60,True,53
53238002,ST-MARS/LA-FUTA,False,4,-1.015,48.431,208,True,53
53238003,ST-MARS SUR LA FUTAIE-EDF,True,3,-1.013167,48.431833,206,True,53
53255001,SUZANNE AGGLO,False,4,-0.351667,48.098333,160,True,53
53271001,VILLAINES-LA-JU,False,4,-0.273167,48.350167,190,True,53
53273001,VILLIERS-CHARLE,False,4,-0.7155,47.921,67,True,53
54003001,ABONCOURT,False,4,5.965,48.358333,391,True,54
54008001,ALLAIN,False,4,5.908333,48.548333,307,True,54
54012001,AMANCE,False,4,6.338333,48.751667,255,True,54
54012002,AMANCE-AGGL,False,4,6.278333,48.753333,400,True,54
54012003,AMANCE LA BOUZULE,False,4,6.278333,48.753333,240,True,54
54023001,ARRACOURT,False,4,6.530667,48.723333,244,True,54
54026001,ATHIENVILLE-AGGL,False,4,6.49,48.715,236,True,54
54039001,BACCARAT,False,4,6.740333,48.451667,272,True,54
54039004,BACCARAT-SPC,True,5,6.747667,48.442333,265,True,54
54040001,BADONVILLER,True,2,6.896167,48.498,336,True,54
54040003,BADONVILLER-SA,False,2,6.9,48.495,332,True,54
54048001,MUSSOT,False,4,5.891667,49.231667,230,True,54
54051001,BATILLY MINE DE MOINEVILLE,False,4,5.966667,49.171667,268,True,54
54054001,BAYON,False,4,6.316,48.470833,268,True,54
54054002,BAYON,False,4,6.313333,48.475,250,True,54
54056001,BAZAILLES MINE,False,4,5.765,49.406667,265,True,54
54061001,BENAMENIL AGGL.,False,4,6.67,48.568333,234,True,54
54062001,BENNEY,False,4,6.211167,48.514333,350,True,54
54066001,BETTAINVILLERS,False,4,5.908333,49.301667,287,True,54
54067001,BEUVEILLE AGGL.,False,4,5.69,49.431667,273,True,54
54077001,BLAMONT,False,4,6.843333,48.59,265,True,54
54077002,BLAMONT,False,4,6.833333,48.6,270,True,54
54077003,BLAMONT-SPC,True,5,6.845,48.588333,265,True,54
54099001,BRIEY AGGL.,False,4,5.94,49.246667,260,True,54
54100001,BRIN-SUR-SEILLE,False,4,6.353333,48.785,205,True,54
54103001,BRUVILLE,False,4,5.915,49.133333,233,True,54
54105001,BULLIGNY,False,4,5.853333,48.58,291,True,54
54112001,CHAMBLEY-BUSSIERES ECLUSE,False,4,5.898333,49.046667,258,True,54
54112002,CHAMBLEY,False,4,5.926667,49.051667,306,True,54
54113001,CHAMPENOUX,False,4,6.346667,48.741667,273,True,54
54113002,CHAMPENOUX-ARBO-INRAE,True,3,6.340167,48.750667,255,True,54
54115001,CHAMPIGNEULLES,False,4,6.16,48.733333,235,True,54
54128001,CHOLOY-MENILLOT BOIS-HARUIN,False,4,5.813333,48.661667,252,True,54
54128002,LITASSE INSTIT,False,4,5.823333,48.663333,395,True,54
54135001,COLOMBEY-LES-BELLES,False,4,5.896667,48.526667,327,True,54
54136001,CONFLANS,False,4,5.857833,49.163333,197,True,54
54141001,COYVILLER,False,2,6.283333,48.588333,277,True,54
54148001,CROISMARE,False,4,6.57,48.598333,244,True,54
54149001,CRUSNES BOURG,False,4,5.916667,49.433333,371,True,54
54152001,DAMELEVIERES-SPC,True,5,6.383333,48.563333,216,True,54
54155001,DEUXVILLE RM,False,4,6.455,48.616667,228,True,54
54159001,DOMBASLE,False,4,6.349333,48.622,216,True,54
54161001,DOMEVRE-SUR-VEZOUZE,False,4,6.806667,48.56,255,True,54
54171001,DONCOURT-LES-CONFLANS,True,1,5.929333,49.1535,235,True,54
54176001,EINVILLE-AU-JARD,False,4,6.486667,48.655,226,True,54
54177001,EMBERMENIL MF LEVRIEUX,False,4,6.693333,48.628333,230,True,54
54181001,ERROUVILLE_SAPC,True,2,5.909833,49.42,373,True,54
54182001,ESSEY-ET-MAIZE.,True,2,5.809167,48.919333,218,True,54
54182002,ESSEY-ET-MAIZERAIS,False,4,5.813333,48.921667,218,True,54
54187001,EUVEZIN,False,4,5.838333,48.923333,213,True,54
54199001,FLIN AGGL.,False,4,6.655,48.496667,253,True,54
54205001,FOUG,False,4,5.793333,48.678333,260,True,54
54211001,FREMONVILLE,False,4,6.9,48.6,285,True,54
54215001,FROUARD PC,False,4,6.131667,48.758333,190,True,54
54222001,GERBEVILLER-SPC,True,5,6.521667,48.486667,246,True,54
54227001,GIRAUMONT RM,False,4,5.911667,49.173333,197,True,54
54252001,HAROUE EC.,False,4,6.178333,48.468333,245,True,54
54257001,HEILLECOURT RM,False,4,6.191667,48.653333,224,True,54
54261001,HERSERANGE LANDRIVAUX ECOLE,False,4,5.791667,49.52,285,True,54
54270001,HUSSIGNY-GODBRANGE AGGL.,False,4,5.868333,49.493333,423,True,54
54273001,JARNY RM,False,4,5.876667,49.16,320,True,54
54273002,JARNY,False,4,5.869667,49.154667,210,True,54
54279001,JEZAINVILLE FORET DE PUVENELLE,False,4,6.038333,48.871667,370,True,54
54292001,LAMATH,False,4,6.450833,48.5325,230,True,54
54295001,LANDRES AGGLOMERATION,False,4,5.806667,49.32,305,True,54
54297001,LANEUVEVILLE,False,4,6.646667,48.608333,261,True,54
54308001,LEINTREY RM,False,4,6.738333,48.623333,265,True,54
54313001,LETRICOURT,False,4,6.293333,48.875833,220,True,54
54322001,LONGUYON,True,2,5.612833,49.431667,257,True,54
54322002,LONGUYON-VILLAN,False,4,5.593333,49.493333,337,True,54
54322004,LONGUYON VILLE,False,4,5.606667,49.441667,218,True,54
54322005,LONGUYON-VILLAN,False,2,5.591667,49.488333,337,True,54
54323001,LONGWY EC. ST-LOUIS,False,4,5.768333,49.52,256,True,54
54323002,LONGWY HOPITAL MILITAIRE,False,4,5.768333,49.52,390,True,54
54327001,LUCEY GDE-RUE,False,4,5.836667,48.721667,270,True,54
54327002,LUCEY,False,2,5.833333,48.716667,270,True,54
54329001,LUNEVILLE,False,4,6.476,48.5835,222,True,54
54332001,MAIDIERES,False,4,6.033333,48.9,185,True,54
54339001,MALZEVILLE PIXERECOURT,False,4,6.186667,48.71,152,True,54
54339002,MALZEVILLE PONT,False,4,6.186667,48.71,152,True,54
54339003,MALZEVILLE STATION MILITAIRE,False,4,6.186667,48.711667,152,True,54
54341001,MANCE,False,4,5.915,49.266667,220,True,54
54342001,MANCIEULLES,False,4,5.891667,49.283333,250,True,54
54350001,MARAINVILLER,False,4,6.6005,48.585667,246,True,54
54351001,MARBACHE-SPC,True,5,6.121333,48.788333,206,True,54
54353001,MARS LA TOUR STN GOUDRON,False,4,5.885,49.096667,239,True,54
54357001,MAXEVILLE AGGL.,False,4,6.161667,48.708333,225,True,54
54363001,MERCY LE HAUT BG,False,4,5.825,49.366667,360,True,54
54367001,MEXY,False,4,5.783333,49.498333,372,True,54
54370001,MINORVILLE RM,False,4,5.89,48.816667,245,True,54
54374001,MONCEL-SUR-SEILLE EC.,False,4,6.42,48.765,206,True,54
54375001,MONTAUVILLE MF PERE HILARION,False,4,6.023333,48.9,305,True,54
54386001,MORIVILLER EC.,False,4,6.44,48.476667,322,True,54
54393001,MOYEN AGGL.,False,4,6.57,48.485,295,True,54
54395001,LA MALGRANGE,False,4,6.173333,48.688333,234,True,54
54395002,NANCY - EN,False,4,6.173333,48.688333,217,True,54
54395003,NANCY - FACULTE,False,4,6.173333,48.688333,213,True,54
54395004,NANCY-STE-CATHERINE,False,4,6.173333,48.688333,197,True,54
54395005,NANCY STN AGRON.,False,4,6.173333,48.688333,212,True,54
54395006,NANCY VAUTRIN,False,4,6.173333,48.688333,200,True,54
54395007,NANCY PONT-ET-CHAUSSEES,False,4,6.173333,48.69,199,True,54
54395008,NANCY HOPITAL MILITAIRE,False,4,6.173333,48.69,200,True,54
54395009,NANCY BELLEFONTAINE,False,4,6.173333,48.69,200,True,54
54397001,NEUVES-MAISONS AGGL.,False,4,6.1,48.613333,218,True,54
54400001,NOMENY,False,4,6.235,48.881667,208,True,54
54400002,NOMENY BOURG,False,4,6.221667,48.89,186,True,54
54400003,NOMENY-SPC,True,5,6.2335,48.881667,201,True,54
54405001,NANCY-OCHEY,True,0,5.959833,48.581,336,True,54
54407001,OGNEVILLE,True,2,6.067667,48.475,300,True,54
54415001,PAGNY-SUR-MOSELLE,True,2,6.031167,48.983833,179,True,54
54417001,PAREY-SAINT-CESAIRE EC.,False,4,6.066667,48.53,285,True,54
54418001,PARROY AGGL.,False,4,6.598333,48.681667,233,True,54
54419001,PARUX RM,False,4,6.921667,48.538333,310,True,54
54423001,PEXONNE AGGL.,False,4,6.866667,48.483333,310,True,54
54427001,PIERRE-PERCEE,False,4,6.945,48.465,328,True,54
54430001,POMPEY AGGL.,False,4,6.126667,48.771667,197,True,54
54431001,PONT-A-MOUSSON EC.,False,4,6.05,48.901667,184,True,54
54434001,PRAYE,False,4,6.107833,48.436333,307,True,54
54446001,RECHICOURT,False,2,6.583333,48.716667,286,True,54
54460001,ROGEVILLE AGGL.,False,4,5.98,48.82,310,True,54
54463001,TOUL - ROSIERES,False,0,5.976667,48.783333,285,True,54
54471001,ST BOINGT - RM,False,4,6.435,48.43,273,True,54
54481001,ST MAURICE,True,1,6.845667,48.514833,305,True,54
54483001,ST NICOLAS DE P,False,4,6.294333,48.626333,255,True,54
54483003,ST NICOLAS-DE-PORT,False,4,6.289333,48.6215,248,True,54
54488001,ST SAUVEUR,False,4,6.983333,48.533333,440,True,54
54488002,ST SAUVEUR - SOYE,False,4,6.973333,48.533333,335,True,54
54492001,SANZEY MF ROYAUMEIX,False,4,5.836667,48.773333,238,True,54
54502001,SERRES AGGL.,False,4,6.461667,48.69,295,True,54
54518001,THIAUCOURT-REGNIEVILLE PC,False,4,5.865,48.953333,210,True,54
54520001,THIEBAUMENIL,False,4,6.621667,48.58,244,True,54
54525001,TIERCELET,False,4,5.883333,49.466667,408,True,54
54526001,NANCY-ESSEY,True,0,6.2215,48.687833,212,True,54
54526002,TOMBLAINE EC. AGRICOLE,False,4,6.21,48.685,200,True,54
54528001,TOUL - ECLUSE,False,4,5.888333,48.675,213,True,54
54528002,TOUL SMM,False,4,5.888333,48.675,382,True,54
54533001,TRIEUX BOURG,False,4,5.935,49.323333,310,True,54
54542001,VALLEROY EC.,False,4,5.931667,49.211667,240,True,54
54547001,VANDOEUVRE,False,0,6.15,48.65,380,True,54
54549001,VARANGEVILLE RM,False,4,6.321667,48.636667,207,True,54
54552001,VAUDEMONT AGGL.,False,4,6.055,48.415,495,True,54
54557001,VELAINE-HAYE,False,4,6.063333,48.698333,343,True,54
54557003,VELAINE-EN-HAYE,False,4,6.02,48.703333,340,True,54
54563001,VEZELISE AGGL.,False,4,6.085,48.485,293,True,54
54574001,VILLERS-LA-CHEVRE-SPC,True,5,5.69,49.505,361,True,54
54580001,VILLERUPT,False,4,5.9225,49.451833,433,True,54
54582001,VILLETTE,True,1,5.578167,49.482167,345,True,54
54584001,VILLEY-SAINT-ETIENNE AGGL.,False,4,5.976667,48.731667,246,True,54
55001001,ABAINVILLE,False,1,5.498667,48.528,298,True,55
55008001,AMEL-SUR-L'ETANG AGGL.,False,4,5.648333,49.266667,220,True,55
55013001,ARRANCY-SUR-CRUSNE AGGL.,False,4,5.658333,49.415,272,True,55
55014001,AUBREVILLE_SAPC,True,2,5.0935,49.133833,202,True,55
55015001,AULNOIS-EN-PERTHOIS AGGL.,False,4,5.13,48.631667,290,True,55
55023001,AVOCOURT,False,4,5.143333,49.208333,251,True,55
55029001,BAR LE DUC CANAL PC,False,4,5.171667,48.77,176,True,55
55029002,BAR LE DUC VILLE BASSE,False,4,5.171667,48.77,180,True,55
55029003,BAR LE DUC VILLE HAUTE,False,4,5.171667,48.77,222,True,55
55029004,BAR LE DUC CROIX ROUGE MF,False,4,5.171667,48.77,279,True,55
55029005,BAR LE DUC COTEAU - AGENTS PC,False,4,5.173333,48.771667,282,True,55
55029006,BAR LE DUC LYCEE AGRICOLE,False,4,5.171667,48.77,210,True,55
55029007,BAR LE DUC,False,4,5.156667,48.763333,279,True,55
55035001,BAZINCOURT,False,4,5.163833,48.707167,300,True,55
55041001,BEHONNE_SAPC,True,2,5.1885,48.795667,301,True,55
55043001,VERDUN,False,4,5.401167,49.17,210,True,55
55043002,BELLEVILLE-SUR-MEUSE-SPC,True,5,5.379833,49.1725,198,True,55
55045001,BELRUPT-EN-VERDUNOIS DDA,False,4,5.443333,49.141667,260,True,55
55051001,BIENCOURT-SUR-O,False,4,5.350667,48.562,295,True,55
55053001,BILLY-SOUS-MANGIENNES,False,4,5.573333,49.331667,216,True,55
55060001,BONZEE PC,False,4,5.568333,49.095,275,True,55
55060002,BONZEE_SAPC,True,2,5.601167,49.092833,235,True,55
55062001,BOUCONVILLE-SUR-MADT AGGL.,False,4,5.72,48.841667,245,True,55
55063001,BOULIGNY,False,4,5.757333,49.306667,250,True,55
55067001,BOVIOLLES,True,2,5.415,48.648667,272,True,55
55072001,BRAQUIS DDA,False,4,5.628333,49.156667,210,True,55
55073001,BRAS-SUR-MEUSE,True,2,5.379167,49.208333,194,True,55
55073002,BRAS-SUR-MEUSE AGGL.,False,4,5.375,49.211667,247,True,55
55075001,BRAUVILLIERS,False,4,5.152167,48.580667,280,True,55
55081001,BRIZEAUX,False,4,5.055,49.006667,175,True,55
55093001,BUXIERES-SOUS-LES-COTES DDA,False,4,5.668333,48.915,270,True,55
55094001,BUZY-DARMONT AGGL.,False,4,5.708333,49.17,195,True,55
55097001,CHALAINES BOURG,False,4,5.681667,48.601667,254,True,55
55097002,CHALAINES AGGL.,False,4,5.681667,48.601667,263,True,55
55102001,CHARNY-SUR-MEUSE AGGL.,False,4,5.361667,49.208333,192,True,55
55102002,CHARNY-SUR-MEUSE AGGL.,False,4,5.361667,49.208333,217,True,55
55102003,CHARNY-SUR-MEUSE BOURG,False,4,5.361667,49.208333,199,True,55
55108001,CHAUMONT - VOIE SACREE,False,4,5.255,48.928333,244,True,55
55108002,CHAUMONT - AGGL,False,4,5.251667,48.925,240,True,55
55108003,CHAUMONT - SA,False,2,5.255,48.926667,240,True,55
55108004,CHAUMONT_SAPC,True,2,5.264667,48.931333,294,True,55
55116001,LE CLAON AGGL.,False,4,4.971667,49.143333,150,True,55
55116002,LE CLAON,False,4,4.971833,49.142667,154,True,55
55117001,CLERMONT-EN-ARGONNE,False,4,5.079667,49.104167,230,True,55
55117002,CLERMONT-EN-ARGONNE AGGL.,False,4,5.1,49.101667,195,True,55
55117003,MUNEREZ,False,4,5.071667,49.106667,195,True,55
55120001,COMBLES-EN-BARROIS DDA,False,4,5.115,48.75,250,True,55
55120002,COMBLES-EN-BARROIS AGGL.,False,4,5.115,48.75,250,True,55
55120003,COMBLES,False,4,5.116667,48.755,245,True,55
55122001,COMMERCY,False,4,5.59,48.761667,232,True,55
55122002,COMMERCY PC,False,4,5.59,48.76,231,True,55
55122003,COMMERCY EN,False,4,5.59,48.76,255,True,55
55122005,COMMERCY ALBERT GARDE RIVIERE,False,4,5.59,48.761667,240,True,55
55123001,LES HAUTS-DE-CHEE DDA,False,4,5.166667,48.866667,225,True,55
55123002,CONDE_SAPC,True,2,5.182167,48.867167,265,True,55
55124001,CONSENVOYE AGGL.,False,4,5.286667,49.288333,183,True,55
55129001,COUROUVRE,True,1,5.358333,48.936833,324,True,55
55137001,CUISY DDA,False,4,5.178333,49.268333,243,True,55
55143001,DAMLOUP DDA,False,4,5.493333,49.201667,200,True,55
55145001,DAMVILLERS,False,4,5.3975,49.337667,206,True,55
55149001,DELUT LUCASSE,False,4,5.431667,49.41,200,True,55
55150001,DEMANGE-AUX-EAUX AGGL.,False,4,5.46,48.58,283,True,55
55150002,DEMANGE-AUX-EAUX ECLUSE,False,4,5.461667,48.581667,280,True,55
55154001,DIEUE,False,4,5.426667,49.071667,209,True,55
55155001,DOMBASLE,False,4,5.193333,49.138333,215,True,55
55157001,DOMMARTIN LA MONTAGNE DDA,False,4,5.608333,49.031667,335,True,55
55167001,DUN-SUR-MEUSE,False,4,5.184833,49.381333,175,True,55
